  3.417119106365000E-002 ,  3.010682950742000E-002 ,  0.000000000000000E+000
  5.236458282561000E-002 ,  3.625106372821000E-002 ,  0.000000000000000E+000
  8.056303138909000E-002 ,  4.318931326012000E-002 ,  0.000000000000000E+000
  0.109149045928270      ,  4.830127529209000E-002 ,  0.000000000000000E+000
  0.137933209291590      ,  5.214368003249000E-002 ,  0.000000000000000E+000
  0.166829368531350      ,  5.502082024304000E-002 ,  0.000000000000000E+000
  0.195792585172370      ,  5.712411996667000E-002 ,  0.000000000000000E+000
  0.224795319954390      ,  5.858471233825000E-002 ,  0.000000000000000E+000
  0.253820400768480      ,  5.949939802791000E-002 ,  0.000000000000000E+000
  0.282856509797400      ,  5.994248348105000E-002 ,  0.000000000000000E+000
  0.311895983458070      ,  5.997291910645000E-002 ,  0.000000000000000E+000
  0.340933557590810      ,  5.963939477054000E-002 ,  0.000000000000000E+000
  0.369965605723850      ,  5.898203055516000E-002 ,  0.000000000000000E+000
  0.398989664257310      ,  5.803547222556000E-002 ,  0.000000000000000E+000
  0.428004025795310      ,  5.682874780495000E-002 ,  0.000000000000000E+000
  2.761637452550000E-003 ,  9.151016178540000E-003 ,  0.000000000000000E+000
  9.111769134530000E-003 ,  1.629814552668000E-002 ,  0.000000000000000E+000
  1.691035573889000E-002 ,  2.182719388647000E-002 ,  0.000000000000000E+000
  2.535071149853000E-002 ,  2.631380964309000E-002 ,  0.000000000000000E+000
  0.986143032741620      ,  1.996091210410000E-003 ,  0.000000000000000E+000
  0.994061903501830      ,  8.596556059400000E-004 ,  0.000000000000000E+000
  0.998020737879830      ,  2.872655575300000E-004 ,  0.000000000000000E+000
  0.457007698782730      ,  5.538690952975000E-002 ,  0.000000000000000E+000
  0.492658207204280      ,  5.332340727265000E-002 ,  0.000000000000000E+000
  0.528290851401460      ,  5.097150169774000E-002 ,  0.000000000000000E+000
  0.563905394867790      ,  4.835978080468000E-002 ,  0.000000000000000E+000
  0.599501826065490      ,  4.551182043843000E-002 ,  0.000000000000000E+000
  0.635080218358730      ,  4.244672760328000E-002 ,  0.000000000000000E+000
  0.670640589099300      ,  3.917951733076000E-002 ,  0.000000000000000E+000
  0.706182941088450      ,  3.572148214864000E-002 ,  0.000000000000000E+000
  0.741707009472800      ,  3.208041668692000E-002 ,  0.000000000000000E+000
  0.777212329757770      ,  2.826085863187000E-002 ,  0.000000000000000E+000
  0.812698156177570      ,  2.426424561861000E-002 ,  0.000000000000000E+000
  0.848163413684010      ,  2.008904475192000E-002 ,  0.000000000000000E+000
  0.883606655697710      ,  1.573090434191000E-002 ,  0.000000000000000E+000
  0.919026015522280      ,  1.118274626490000E-002 ,  0.000000000000000E+000
  0.952597553457000      ,  6.684463230280000E-003 ,  0.000000000000000E+000
  0.969373720245230      ,  4.364785388310000E-003 ,  0.000000000000000E+000
  0.977759242188780      ,  3.186570177700000E-003 ,  0.000000000000000E+000
  0.456658909524880      ,  1.351365643366000E-002 ,   3.05373116769744     
  0.456541269019060      ,  2.621361083965000E-002 ,   3.04881851632020     
  0.456250599042390      ,  3.733521058888000E-002 ,   3.04096589744907     
  2.856970804090000E-003 ,  9.303907474340000E-003 ,   1.59385569549937     
  9.364055313320000E-003 ,  1.651170329154000E-002 ,   1.59368101147206     
  1.732726666662000E-002 ,  2.207670809237000E-002 ,   1.59349433874203     
  2.593320830673000E-002 ,  2.658767377890000E-002 ,   1.59330706336112     
  3.470211662952000E-002 ,  3.031416814300000E-002 ,   1.59330706334916     
  5.277018815385000E-002 ,  3.636955098251000E-002 ,   1.59330706332525     
  8.094712839865000E-002 ,  4.326880027080000E-002 ,   1.59330706382131     
  0.109506817268490      ,  4.835628593906000E-002 ,   1.59330706325189     
  0.138262784210970      ,  5.218157238935000E-002 ,   1.59330706318440     
  0.167130256653780      ,  5.504647604382000E-002 ,   1.59330706311647     
  0.196063863427680      ,  5.714054814810000E-002 ,   1.59330706320472     
  0.225036694984320      ,  5.859443819190000E-002 ,   1.59330706310879     
  0.254031711249890      ,  5.950428062552000E-002 ,   1.59330706307108     
  0.283037668951900      ,  5.994385318899000E-002 ,   1.59330706342376     
  0.312046943558740      ,  5.997208243334000E-002 ,   1.59330706336103     
  0.341054300375370      ,  5.963732089554000E-002 ,   1.59330706308212     
  0.370056129841900      ,  5.897951596658000E-002 ,   1.59330706310190     
  0.399049980453890      ,  5.803323423202000E-002 ,   1.59330706305241     
  0.428034195575410      ,  5.682737422161000E-002 ,   1.59330706303747     
  0.457007698782070      ,  5.538690952980000E-002 ,   1.59330706302255     
  0.492513472578670      ,  5.333239937163000E-002 ,   1.59330706302904     
  0.528001523902270      ,  5.099163067018000E-002 ,   1.59330706303552     
  0.563471624443200      ,  4.839298634125000E-002 ,   1.59330706304201     
  0.598923760344700      ,  4.555978236580000E-002 ,   1.59330706304849     
  0.634358002805580      ,  4.251093898823000E-002 ,   1.59330706306641     
  0.669774400365680      ,  3.926135923157000E-002 ,   1.59330706314940     
  0.705172898536020      ,  3.582227330471000E-002 ,   1.59330706312742     
  0.740553272032800      ,  3.220147836926000E-002 ,   1.59330706317204     
  0.775915068741230      ,  2.840354231252000E-002 ,   1.59330706310949     
  0.811257562714060      ,  2.442999169386000E-002 ,   1.59330706313578     
  0.846579706393920      ,  2.027943141704000E-002 ,   1.59330706313524     
  0.881880087267530      ,  1.594767716259000E-002 ,   1.59330706310755     
  0.917156874243270      ,  1.142780046066000E-002 ,   1.59330706303545     
  0.950582301074410      ,  6.959838387330000E-003 ,   1.59330706299794     
  0.967285550479200      ,  4.656163000350000E-003 ,   1.59330706303358     
  0.975634664054160      ,  3.486262253920000E-003 ,   1.59330706300000     
  0.984852899410520      ,  2.180063250600000E-003 ,   1.59330706300084     
  0.993509041173060      ,  9.394025732500000E-004 ,   1.59330706300162     
  0.997836382542080      ,  3.140035339300000E-004 ,   1.59330706307466     
  2.625985294826000E-002 , -2.351906873443000E-002 ,   3.01272261785187     
  2.031260040998000E-002 , -1.719810677864000E-002 ,   3.01640426999090     
  1.616228714864000E-002 , -9.230212762630001E-003 ,   3.01927433119987     
  1.457536151557000E-002 ,  0.000000000000000E+000 ,   3.02036008925183     
  0.427479947309560      , -4.722984851982000E-002 ,   3.03164726499562     
  0.399174037007870      , -4.808987049035000E-002 ,   3.03247578004731     
  0.370826203566440      , -4.877604366023000E-002 ,   3.03312002209097     
  0.342480001361940      , -4.928457696307000E-002 ,   3.03353568957536     
  0.314128305997260      , -4.958623256994000E-002 ,   3.03370972079393     
  0.285776477630020      , -4.965500824824000E-002 ,   3.03361469865423     
  0.257429802569800      , -4.948135426331000E-002 ,   3.03318402653460     
  0.229096349212800      , -4.903465345821000E-002 ,   3.03236433273244     
  0.200784752040620      , -4.824104804714000E-002 ,   3.03113871306954     
